2/1/92,0.003730319,0.002750595,0.000839383,0.006642007,0.006016521,0.007557191,0.007464887,0.007677117,0.009308883,0.018614115,0.006040626,0.009983887,0.007674005,0.006240822,0.001761496,0.005472033,0.041739395,0.006171626,0.2457,-104,-0.009558765,0.001855586,0.002384073,0,0.3,-0.034589018,0.007114936,-0.020867023,-0.032088315,-0.011928571,-0.026542402,0.001420114,0.000225943,-0.006284768,-0.003902867,0.001545963,0.000802166,0.002629658,0.001726286,0.000497321,-0.002312548,0.001472668,0.001378571,0.001281572,40.5,0,40.8,7.002155954,4.812184355,5.468060141,6.165417854,5.572154032,6.960347729,4.770684624,5.493061443,6.052089169,5.590986981,0.001647128,0.036364669,0.01040351,0.001939254,0.003350988,0,-0.004801911,-0.002381042,-0.003397535,-0.020674781,-0.130434942,-0.001042519,0.005942757,-0.004493395,-0.001173251,0.000122734,-0.000680841,-0.000371169,0.023430647,-0.25,-0.26,-0.29,-0.31,-0.33,-0.17,-0.06,-0.02,-0.04,0.31,0.02,0.14,0.57,3.05,3.75,4.6,5.48,-0.003991883,0.006603299,0.00508105,0.018848966,-0.004537442,-6.67E-07,0.000827472,0.000876038,0.025575878,0.071968592,-0.011821281,-0.001446613,-0.006867619,0.000780495,-0.000573325,-0.002345275,-0.001710064,-1.11E-05,-8.25E-06,-8.65E-06,-0.000740409,0.000278758,0.002608763,-0.00215571,0.000777284,0.000830136,-0.005835702,0.001758993,1.2,0.037146874,-0.005843294,0.000844595,16.1885
3/1/92,0.005328848,0.005492975,0.005145885,-0.008738495,0.005467423,0.003202242,0.005591494,0.005941523,0.006521843,0.030867104,-0.0021553,0.008215755,0.000198066,0.010043512,-0.00487866,0.005816002,-0.024722308,-0.008604523,0.2666,94,-0.000537935,0.002172215,-0.000430741,0.2,0.4,0.036053361,-0.011766939,0.095600582,0.056352937,0.125499221,-0.002034345,0.00119723,0.000135541,-0.004861458,0.000434405,0.000237628,0.000200441,0.000291758,0.001469049,-0.000678227,-0.002042621,-0.000116799,0.001835144,0.000746826,40.4,0.2,40.9,7.101675972,4.820281566,5.700443573,6.216606101,5.669880923,6.962243464,4.828313737,5.552959585,6.03787092,5.537334267,0.022714599,0.010803487,0.024212699,0.001911997,-0.000536042,-0.01,-0.000372134,0.00091103,-0.002463258,0.011671364,0.078442498,0.001322489,-0.006730892,0.003654472,-0.000825064,0.018000535,0.012694351,-0.053946282,0.037698026,0.09,-0.16,-0.12,-0.12,-0.11,-0.09,-0.09,-0.05,-0.08,0.06,-0.19,-0.07,0.37,2.87,3.57,4.46,5.31,-0.012378391,-0.019069712,-0.020949612,0.029670442,0.009805233,0.002443327,0.003299649,0.00174518,0.011932337,-0.033948779,-0.008900005,-4.63E-06,0.011442559,-0.00240283,-0.001622835,0.001555813,-0.000851404,-0.000671699,-8.20E-06,-0.000739861,-4.82E-06,-0.001382393,-4.09E-05,0.000975557,-0.002552954,-0.002514316,-0.00072648,-0.000889976,2,-0.05294144,0.000206787,0.004605495,14.728
4/1/92,0.004172542,0.004447193,0.002695897,0.010486644,0.002803833,0.000551891,-0.002479857,-0.003069877,-0.004941595,-0.013726891,-0.001804227,0.00260925,0.004365812,0.002426397,0.010693947,0.003212888,-0.040686081,-0.00382747,0.0538,-36,-0.012462956,0.002650268,0.000371631,0.2,0.4,0.029129673,0.007504055,0.087253314,0.096554735,0.080352833,0.003229088,0.000607276,-0.001718213,-0.011436165,-0.00457069,-0.000534743,-0.001303585,0.00058326,0.001201396,0.000135682,-0.001475637,0.000521598,0.001221561,0.000479808,40.3,-0.1,40.8,7.043159916,4.744932128,5.620400866,6.135564891,5.676753802,6.963189986,4.804021045,5.488937726,6.079933195,5.545177444,0.01092109,-0.024034359,-0.037075424,-0.00508533,0.006641569,0,-0.003294362,-0.001207603,-0.004407925,0.003548608,0.046503219,0.001733247,-0.003336214,-0.002723743,-0.00101402,-0.015891864,-0.018012577,0.047576421,-0.001930696,-0.06,0.04,0.03,0.02,-0.02,-0.21,-0.13,-0.06,-0.08,0.16,-0.1,0.01,0.41,2.72,3.5,4.46,5.29,-0.022243148,-0.045073995,-0.030556731,0.024888039,-0.00258862,0.000800108,-1.70E-05,0.001726927,-0.009300488,0.032430908,0.014143848,0.000709419,-0.003070206,0.001577854,0.000509591,0.001544946,-2.86E-06,-6.99E-06,0.000703339,0.000724845,0.000723795,0.000461227,-0.004109124,0.003188641,0.000237123,0.002500345,0.007956642,-0.000882978,1.2,0.045620731,0.00881246,-0.001322458,14.7531
5/1/92,-0.000796463,-0.001346416,0.00334203,0.013302983,0.007080015,0.009057817,0.010100578,0.011404824,0.01292057,0.02605679,0.008228938,0.010579495,0.007747705,0.011594875,0.000161109,0.009086719,0.009356338,0.003365931,0.5246,-20,0.003537323,0.000809269,0.002479633,-0.1,-0.1,-0.023002739,0.008154628,-0.039071709,-0.076215051,-0.012166739,0.055731194,0.000717215,-0.001041407,-0.00296199,-0.003058775,-0.000416109,-0.00200884,0.00189325,0.00116536,-0.001946539,-0.003649243,-0.001682545,-0.000152614,0.002927169,40.3,0,40.8,7.037905963,4.812184355,5.598421959,6.156978986,5.613128106,6.993015123,4.859812404,5.529429088,6.089044875,5.587248658,-0.003820086,-0.001988396,-0.010538904,-0.009268695,0.005652853,-0.01,0.005502079,0.001678547,-0.002687229,0.001999032,-0.008200042,-0.001061191,0.001755925,0.005742161,-0.000115377,0.016470275,0.010731488,-0.043680043,0.028567923,-0.51,-0.48,-0.45,-0.49,-0.57,-0.64,-0.42,-0.15,-0.21,0.19,-0.04,0.03,0.35,2.59,3.59,4.82,5.59,-0.023630003,-0.065465266,-0.007548394,0.033187948,-0.003014573,-0.004870796,-0.004110158,-0.00435806,-0.01287784,-0.094199858,0.009344016,-8.15E-06,0.000739537,-1.56E-05,0.000502264,-0.002332498,-2.85E-06,0.000650294,-0.000721615,-8.51E-06,-0.000734968,0.001515921,0.003612922,-0.002333687,0.002648445,-0.004169103,-0.015187332,-3.07E-06,-3.8,-0.00352309,-0.008543779,0.002637579,13.3036
6/1/92,0.00386454,0.003805386,0.002468397,-0.016035603,0.003241242,-0.005448085,-0.001045499,-0.001087721,0.000564563,-0.008250263,0.003713904,-0.004997272,-0.011028519,-0.004933651,-0.014262913,-0.004900765,0.013512757,-0.048504425,-0.5949,68,0.008828805,0.000388839,0.000951423,-0.1,-0.1,-0.000581903,0.002820876,-0.00973176,0.010681009,-0.02430427,-0.083700811,0.001212578,-0.001314627,-0.006447902,0.00240411,-0.00214273,-0.001509282,-0.003060112,0.00185485,-0.000543897,-0.001621772,-0.000764311,0.001829827,0.00350133,40.3,0,40.8,7.111512116,4.709530201,5.783825182,6.169610732,5.743003188,6.980075941,4.820281566,5.537334267,6.052089169,5.605802066,-0.025341175,-0.017934563,-0.038359148,-0.010279137,0.001257242,0.02,0.001351556,0.001295392,-0.000704007,-0.003007742,0.001957728,-0.000367362,0.002769532,-0.000360002,-0.000413032,0.006914959,0.007607088,-0.01489465,0.014054942,0.05,-0.06,-0.08,-0.07,-0.13,-0.24,-0.25,-0.12,-0.19,0.08,-0.17,-0.09,0.17,2.3,3.29,4.65,5.35,-0.00947319,-0.028961094,0.002770985,0.013312465,-0.001426713,0.001621403,0,-0.001736865,-0.008897735,0.008941074,0.005408641,-0.00071808,-0.0075506,-0.003160181,-0.000549584,0.00076951,-2.84E-06,-0.000665886,-0.000715512,-8.46E-06,0.000720147,-0.001955808,-0.000683494,-0.00032213,-0.002859658,0.004160776,0.011575374,0.00086992,-0.5,-0.006336429,0.011633756,0.000343852,14.4223
7/1/92,-0.003826258,-0.004952702,0.006494441,0.013807836,0.009489988,0.002997144,-0.000839396,-0.002143587,-0.004780438,-0.00362334,-0.005186056,0.004047228,0.00786576,-0.000563644,0.013258508,0.001218457,-0.005793421,0.028671869,-0.0984,-91,-0.009119101,-0.000871209,-0.000892459,0,0.1,-0.002331003,0.014680445,-0.021178259,-0.077997435,0.018164935,0.023781757,0.000312093,-0.001134688,-0.00949928,0.000654665,-0.00131171,-0.001814151,-0.000583942,0.000678867,-4.53E-05,-0.002060672,0.00016383,0.002282585,-0.002863812,40.2,-0.1,40.7,7.07834158,4.828313737,5.579729826,6.257667588,5.613128106,7.01571242,4.844187086,5.568344504,6.102558595,5.627621114,0.026744638,0.002488368,0.033834021,-0.00695089,0.001665408,-0.02,0.003841092,0.00193511,0.00124203,0.005447093,0.017566738,0.005230793,0.001276821,-0.002301902,8.00E-05,0.001315145,0.005444733,0.001678766,0.004325309,-0.08,-0.14,-0.22,-0.25,-0.29,-0.22,-0.17,-0.03,-0.03,0.02,-0.31,-0.26,-0.04,2.16,3.2,4.7,5.4,0.008369289,-0.014449098,-0.029213455,-0.051147061,0.026356573,0.001617467,0.003276006,0.002604544,0.029537289,0.044501943,-0.043134133,-4.54E-06,0.002262727,-0.000787712,-2.21E-05,-5.36E-06,-2.83E-06,-0.000660679,-0.000710972,-0.000731741,-0.001454533,0.000295004,-0.00163077,-0.001346421,0.00133481,-0.004990301,-0.010868811,-0.003494215,-0.5,-0.008749734,-0.007363931,-0.008432432,14.2585
8/1/92,-0.004923002,-0.005799704,0.003370976,0.004039263,0.007205384,0.007062789,0.008218601,0.01035131,0.013808693,0.021430466,0.011101708,0.003308955,0.005596509,0.012638859,-0.003672393,0.006107401,0.049015456,0.040044496,0.2997,55,0.017747904,-0.003703318,-0.000775233,-0.3,0.8,-0.021227212,-0.091500651,0.000285347,-0.06066949,0.038564593,-0.098721267,0.001650634,0.000408636,0.002675587,0.003484324,-0.000596801,-0.001514311,0.000729874,0.001964965,0.000725163,-5.95E-05,0.001364209,0.001367054,-5.31E-05,40.3,0.1,40.8,7.126087273,4.859812404,5.726847748,6.251903883,5.666426688,7.031741259,4.753590191,5.537334267,6.184148891,5.624017506,-0.02080242,0.053869688,0.016737969,0.005282953,0.000484467,0.01,0.001186303,0.000572946,-0.000289669,-0.003856116,0.00502834,-0.00451501,0.00018448,-0.003718152,-0.000355903,-0.014392893,-0.020944782,0.042121396,-0.016397857,-0.12,0.09,-0.05,0.08,0.12,0.22,0.17,0.07,0.22,0.23,-0.24,-0.06,0.2,2.5,3.49,4.89,5.74,0.024784939,0.030515544,-0.011745203,-0.110760634,0.018478522,0.001605722,0.000803967,-0.001736112,-0.020639553,-0.035345062,-0.017682665,0.002114873,0.003022862,0.008624122,0.001012245,-5.33E-06,0.000835052,0.003254544,0.003520373,0.001438289,0.00216319,0.001891641,0.002823255,0.00019583,0.002384863,0.004984773,0.013770535,0.002618182,-2.3,0.000791367,-0.007438823,0.001864136,17.4786
9/1/92,0.002178281,0.004464293,0.001707347,0.001702709,0.002212934,0.003943456,0.002671766,0.003298691,0.001742348,0.008689271,-0.000742281,0.007295825,0.005556376,0.006466789,0.004745556,0.003724942,0.000786703,-0.01562487,0.1177,98,0.004839526,0.003236287,0.002088387,0.1,-1,-0.011689029,0.10562664,-0.031297831,0.069247098,-0.096587203,-0.042030374,0.001217888,0.000589957,-0.000835352,0.001303498,0.000417798,0.000605999,0.000145911,0.001376621,-0.000226557,-0.000337265,-0.000358412,0.001819837,0.000690223,40.3,0,40.9,7.101675972,4.727387819,5.587248658,6.251903883,5.752572639,7.019296654,4.8978398,5.560681631,6.104793232,5.620400866,0.024947725,-0.040187018,-0.049426438,-0.008607325,0.002322422,-0.01,-0.003880895,-0.003162495,-0.002030037,0.008963221,-0.000908339,0.002697269,-0.00181538,0.010582187,0.000130751,0.024757651,0.026057712,-0.074234529,0.020254331,-0.01,0.33,0.27,0.3,0.38,0.44,0.28,0.11,0.12,0.57,0.04,0.25,0.59,2.95,3.78,5.01,5.87,0.042072565,0.081232976,0.022158451,-0.079357279,0.017591093,-0.004839367,-0.005709965,-0.001736112,-0.002922554,-0.054252553,-0.006649634,-0.001424399,-0.000758422,-0.003951217,-0.000546324,-0.001539052,0.00082876,-0.001322429,-0.001424793,-0.000731644,-0.000731644,-0.001560587,-0.000188462,-0.00022672,-0.002353594,-0.001665261,-0.005082686,-3.04E-06,12,-0.005898495,0.012095468,0.002711812,14.594
10/1/92,0.035800775,0.040121124,0.006558311,0.015446294,0.012217247,0.001311037,0.003270807,0.002868574,0.000461405,0.010550444,-0.003188547,0.009023081,-0.001186899,-0.003123781,-0.0056954,-0.000617796,0.037691482,-0.011848953,-0.2191,3,0.000577151,0.000879395,0.00101735,0,1.1,-0.039353372,-0.057742191,0.072108413,0.126836433,0.031623188,-0.066334474,0.002038699,0.001541321,-0.001170667,0.005197067,0.000656188,0.000302862,0.001166521,0.002164342,0.000860644,-0.001588657,0.000802353,0.002572446,0.001961877,40.3,0,40.9,7.112327445,5.043425117,5.624017506,6.274762021,5.575949103,7.069874128,4.859812404,5.634789603,6.169610732,5.666426688,-0.004498664,0.029834697,0.075958632,-0.002365811,0.007157644,0,-0.002867841,-0.001313742,-0.001909507,-0.000570092,0.004458495,-0.000734679,-0.000606693,-0.004679507,-0.003474551,0.029822357,0.026672491,-0.086805857,0.02256404,-0.17,0.01,0.09,0.02,0.03,0.04,-0.1,-0.12,-0.15,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,0.002973604,-0.00505087,0.001297995,0.015725842,0.004015912,0.001610955,0.00244532,0.001736112,-0.008853833,0.01701751,0.038514624,-0.001412418,-0.000755,-0.00312011,-0.001049976,0.000765988,-0.003344485,-0.001307111,-0.001409901,-0.000725372,-0.00144299,-0.000224786,-0.005387137,0.001791499,-4.01E-05,-0.000829529,-0.000723837,-3.03E-06,5.7,0.00351733,-0.003016533,-0.00039454,12.7813
11/1/92,-0.027919782,-0.035147522,-0.001436372,0.002501651,0.01150458,0.004201674,0.004099968,0.004853333,0.005658175,0.015334644,0.002117436,0.003598796,0.004327177,0.015408634,0.008421278,0.009454196,-0.061061797,0.001245576,0.6026,-70,0.000331714,-0.001198658,0.000655264,-0.1,-0.7,0.033912004,-0.040686085,-0.0872355,-0.144790237,-0.044761326,0.01928193,0.002726997,0.002578662,0.001337793,0.007316581,0.001311085,0.001512936,0.001019591,0.002764452,0.003074143,0.000456998,0.00353669,0.002415096,0.001217608,40.5,0.2,41.1,7.098375639,4.86753445,5.713732806,6.320768294,5.398162702,7.070724107,4.955827058,5.638354669,6.184148891,5.59471138,0.020354131,-0.035875427,-0.082583649,-0.012088824,0.000218928,-0.01,-0.003664987,-0.001111063,-0.005165602,-0.020316758,-0.04480257,-0.001041692,-0.00284071,0.000436296,0.00251517,-0.000941587,-0.008950634,0.010328186,-0.018578201,0.1,-0.42,-0.22,-0.22,-0.21,-0.25,-0.17,-0.07,-0.14,0.23,-0.02,0.12,0.48,2.81,3.58,4.89,5.65,0.014407919,0.038289781,0.007647986,-0.011999495,0.004234636,0.000803534,0.000813337,0.002603038,0.015717279,0.02979864,0.000914492,0.002101075,-0.000753296,0.000771886,0.001511883,-2.35E-06,0,0.001281974,0.000693192,-4.63E-06,0.001430604,0.00070257,0.005775299,-0.002620298,0.001044572,0.001650844,-0.001439885,0.001730083,-1.7,0.003514296,-0.014368896,-0.011255861,12.584
