7.765124210450251585e-01
5.772378056777912603e-01
4.569129182762207142e-01
4.344390908775154214e-01
5.601148712400496610e-01
9.990667711997073264e-01
9.972339544888645380e-01
9.856067988431354010e-01
9.910980329014417167e-01
9.749363253841351051e-01
9.840323591208555154e-01
8.570394243447967408e-01
9.975163623635289190e-01
8.466055930404106089e-01
7.150044524879057839e-01
9.880584081340817448e-01
7.593773274893104164e-01
-1.451767546624682659e-02
9.724047077746276191e-01
7.541968331879649323e-01
8.238423832776936573e-01
9.519499380389420118e-01
9.623118212056276377e-01
9.027129476779307549e-01
2.637212931738073252e-01
4.979865320931652350e-01
3.731179888339805073e-01
7.469320023082153259e-01
5.839817591433973387e-01
6.657751153391517906e-01
4.097842340539359363e-02
9.991381487879171797e-01
9.964523838496330832e-01
5.455412438545980125e-01
9.885714776821280525e-01
9.999605820373953513e-01
9.999237245994428980e-01
9.988176982781602486e-01
9.986721448213901065e-01
8.799896235009819767e-01
4.651637572659259590e-01
7.766974837433459067e-01
2.392513792499828540e-01
1.158473244689909309e-01
9.473289470122709943e-01
8.062407632397072810e-03
9.486380397374023499e-01
9.996145909662981222e-01
7.848747838322169823e-01
9.296441861636136617e-01
9.966462084738542115e-01
9.797309614596315663e-01
9.997157126246606351e-01
8.599509131312209620e-01
9.716716634277454689e-01
9.945754366930060764e-01
9.869612433970347265e-01
6.031661113633951521e-01
7.885806377737468731e-01
7.533698264220335394e-01
4.273940414943475652e-01
5.071865217873554599e-01
7.232324397089520129e-01
1.227434548789175794e-01
1.876029390549304177e-01
4.642291833715707083e-01
5.230867725194494611e-01
-4.299520876817020110e-02
3.413056495038760962e-01
-3.513712616660447097e-03
-6.781180427622324203e-03
-1.046010636289715912e-01
6.839848760860172128e-01
9.672120258084779820e-01
9.709302888529350861e-01
8.549460017425781766e-01
5.234058306432789465e-01
4.456558343211812767e-01
6.522606313974722569e-01
8.607774311980188608e-01
9.686602638909385110e-01
9.328618975462273921e-01
9.360580247116692121e-01
9.466947377801840924e-01
8.342626252845903867e-01
7.029340641173603688e-01
3.559344698830325671e-01
9.322561863283416184e-01
9.748202473580535043e-01
9.617896914642409811e-01
9.690976209535416830e-01
9.891088132582951387e-01
9.901920669852147805e-01
9.835987526730995967e-01
9.241077055542763485e-01
6.735541547457135625e-01
3.670191521522294664e-01
4.936527603069679193e-01
6.844517075685105922e-01
9.910174065969457047e-01
9.914677773674307470e-01
6.386718534256119462e-01
4.478353792884844919e-01
2.027167203148975139e-01
-7.099640974033971652e-02
9.912741739292286747e-01
-9.639314687958755457e-03
9.670027442271138529e-01
2.456269885810611342e-01
9.923034902582319461e-01
5.475838950500455660e-02
7.641409303228738903e-01
9.877868665708269269e-01
9.745622455397329187e-01
9.934726157604467645e-01
9.987379459815302063e-01
9.384527031842526679e-01
9.976863861909978093e-01
9.895930062365233537e-01
7.579075741490398643e-01
7.610067318455796537e-01
5.612107041688737530e-01
2.771972860402671657e-02
3.881492296273458820e-02
4.581132922125485951e-02
-4.216263589241320275e-03
3.721003872400306944e-01
