7.571089749790586021e-01 7.468892034631191557e-01 9.998193979497982387e-02 0.000000000000000000e+00
6.043485475252772243e-01 6.193456557642842419e-01 1.128440018008033396e-01 0.000000000000000000e+00
4.426231867229140082e-01 4.768199523536561513e-01 -4.348962814116852371e-02 0.000000000000000000e+00
3.378325865319062871e-01 3.443532853231606738e-01 7.432515663100913716e-02 0.000000000000000000e+00
5.215686307378948339e-01 5.134095945055563437e-01 8.814827142923853387e-02 0.000000000000000000e+00
9.990151072815388611e-01 9.991041758212872992e-01 5.042609431412948817e-01 0.000000000000000000e+00
9.934250612728893204e-01 9.938979055469845392e-01 4.646735535608720324e-01 0.000000000000000000e+00
9.834590022925395747e-01 9.849852466130125661e-01 3.934868636457591329e-01 0.000000000000000000e+00
9.918500571794487408e-01 9.920996919644090584e-01 1.696378028488410017e-01 0.000000000000000000e+00
9.669838976907164652e-01 9.683475346814723883e-01 6.539324881587094129e-02 0.000000000000000000e+00
9.830186743886647482e-01 9.825815672826944125e-01 3.464311167364420019e-02 0.000000000000000000e+00
8.221836532098146799e-01 8.329205794554267461e-01 4.027949166288659066e-01 0.000000000000000000e+00
9.971964709462751708e-01 9.971971669160539786e-01 2.867812663221135372e-01 0.000000000000000000e+00
7.572880916837875231e-01 7.867676076404488406e-01 3.495792794918459734e-01 0.000000000000000000e+00
5.591486874364904880e-01 5.787707055859265814e-01 -6.048416237560227948e-02 0.000000000000000000e+00
9.845063533195022032e-01 9.862639970790284538e-01 5.067506739083599276e-01 0.000000000000000000e+00
6.869504159795725151e-01 6.682225333377940224e-01 -1.285964537927419826e-02 0.000000000000000000e+00
-1.756139422098919045e-01 -7.389005665495318453e-02 -7.167568034105209485e-02 0.000000000000000000e+00
9.634860000507432520e-01 9.676373009772483158e-01 4.382161038394569719e-01 0.000000000000000000e+00
9.994214844492184113e-01 9.994257056149796759e-01 9.979787706177531970e-01 0.000000000000000000e+00
7.655561350250743580e-01 7.805636292235450524e-01 6.763487627141429037e-02 0.000000000000000000e+00
9.449462870442606466e-01 9.472494404199272022e-01 -3.074024256422069890e-02 0.000000000000000000e+00
9.540338375318269115e-01 9.578748800931561336e-01 9.043581976914250031e-02 0.000000000000000000e+00
8.549983451901107534e-01 8.694603236093657594e-01 9.765550629922392645e-02 0.000000000000000000e+00
2.066746841779772970e-01 2.313948456834395984e-01 -2.006380318536860052e-02 0.000000000000000000e+00
4.396108819679608315e-01 4.540611607759460489e-01 -7.466570187383592128e-02 0.000000000000000000e+00
1.589821120971806057e-01 2.318542035477347829e-01 -1.182815502801541907e-01 0.000000000000000000e+00
6.937801267729002408e-01 6.805835507100493897e-01 1.191189681568918246e-01 0.000000000000000000e+00
5.791340714540036405e-01 6.002584966030450886e-01 -3.037823186632748751e-02 0.000000000000000000e+00
5.642286804059374328e-01 5.571266939150836262e-01 -6.601576980955692342e-02 0.000000000000000000e+00
1.905897791388999618e-02 4.796580911678338666e-02 4.326510600350441660e-02 0.000000000000000000e+00
9.990025597201781515e-01 9.990516388291482697e-01 5.462475457473954243e-01 0.000000000000000000e+00
9.956254638198255291e-01 9.959360089917836945e-01 5.657146807554384038e-01 0.000000000000000000e+00
2.629476188644328527e-01 2.860261539983438572e-01 -5.394179969526069485e-03 0.000000000000000000e+00
9.869752843784321827e-01 9.863477323870059044e-01 3.943483758024488584e-01 0.000000000000000000e+00
9.999516782658065539e-01 9.999536450734362036e-01 5.783638567190552138e-01 0.000000000000000000e+00
9.998875312333334042e-01 9.998911626841524569e-01 4.898289913785537353e-01 0.000000000000000000e+00
9.977956799837219837e-01 9.978382675013235392e-01 3.847891861282353165e-01 0.000000000000000000e+00
