-9.808695329037941946e-02 -6.098019677898092183e-02 -6.941105498848143540e-02 0.000000000000000000e+00
-1.697270602867211320e-01 -1.879868029963804865e-02 -9.603337033294434555e-02 0.000000000000000000e+00
-4.042380080058949332e-02 -4.302734802992369545e-02 -2.117368802695418495e-02 0.000000000000000000e+00
2.660923751435350093e-01 2.720692622445558539e-01 2.549668314549154990e-01 0.000000000000000000e+00
4.454068445160732637e-01 4.740889665375360718e-01 3.974451102235992961e-01 0.000000000000000000e+00
4.787983442225208774e-01 4.977577561554845653e-01 6.398945062206728984e-03 0.000000000000000000e+00
2.287589611164791981e-01 2.080716091740577589e-01 1.792954737232755891e-01 0.000000000000000000e+00
5.034624286441282681e-01 5.670881158526719368e-01 4.413244980652201166e-01 0.000000000000000000e+00
4.709421183467760175e-01 5.008338436049273312e-01 3.869471486740235777e-01 0.000000000000000000e+00
3.380475262009253745e-01 3.393377010893796619e-01 3.184382961540036527e-01 0.000000000000000000e+00
5.201520088011435394e-02 -8.604372410063532151e-02 1.433456281964813339e-01 0.000000000000000000e+00
1.808696257097640592e-01 2.527353012046833491e-01 2.055417706314066617e-01 0.000000000000000000e+00
3.416598972092419473e-01 4.057358102808658051e-01 2.914366018508839362e-01 0.000000000000000000e+00
-3.190971519770480214e-02 -2.295254060639284610e-02 3.308651652098337781e-02 0.000000000000000000e+00
2.629184065716207996e-01 3.341294596762551805e-01 6.767878510881231158e-02 0.000000000000000000e+00
4.263669156164628937e-02 6.097822093774785124e-02 2.690478824670505809e-02 0.000000000000000000e+00
9.998398957535094000e-01 9.998793506934240405e-01 9.995452274944733873e-01 0.000000000000000000e+00
-2.716056486935287673e-01 -1.102623070004451478e-01 -1.465883676524459833e-01 0.000000000000000000e+00
9.998694777117349552e-01 9.999050560392657161e-01 9.995854378964954545e-01 0.000000000000000000e+00
9.988731934846424299e-01 9.992878772317493885e-01 9.940198780408324719e-01 0.000000000000000000e+00
9.815508112287042453e-01 9.837866315146861496e-01 9.783643117329373640e-01 0.000000000000000000e+00
9.931726563538967323e-01 9.937802066653372846e-01 9.866674476190269161e-01 0.000000000000000000e+00
9.975038482327825973e-01 9.983926310659967385e-01 9.916438163431319230e-01 0.000000000000000000e+00
9.958328811086498700e-01 9.972810550982029731e-01 9.895055129031129493e-01 0.000000000000000000e+00
9.992196725675916991e-01 9.995212228557681655e-01 9.942683961567656548e-01 0.000000000000000000e+00
9.891630144942431535e-01 9.894283537489885205e-01 9.823100840257940058e-01 0.000000000000000000e+00
9.969752892554923918e-01 9.976468278107555321e-01 9.882545195899667956e-01 0.000000000000000000e+00
9.985909568708163375e-01 9.990776050704932576e-01 9.923005726585306663e-01 0.000000000000000000e+00
9.975455523057288332e-01 9.984956612788322694e-01 9.907246159494621507e-01 0.000000000000000000e+00
-1.814624782977092288e-02 3.001918013571114319e-02 -3.900894422393741401e-02 0.000000000000000000e+00
9.836057346661930545e-02 8.919418342993035154e-02 -2.106182189076655220e-05 0.000000000000000000e+00
1.137136949050386869e-01 4.752283667835821568e-02 -1.219505341295734624e-02 0.000000000000000000e+00
1.346441162560503280e-01 2.157707905851488084e-01 5.172458366936749652e-02 0.000000000000000000e+00
2.070680408572159736e-01 3.392687204217348373e-01 9.451733639425896616e-02 0.000000000000000000e+00
-3.861207300731517300e-02 -7.073238632925038516e-02 2.822387009895432897e-02 0.000000000000000000e+00
1.655351764042493068e-01 1.811847406413323869e-01 -7.682989861953992694e-02 0.000000000000000000e+00
6.456621084768043861e-02 6.893825930312580397e-02 -6.999317064417720502e-02 0.000000000000000000e+00
1.258200307792024519e-01 1.000625176006268990e-01 1.444278373486862499e-01 0.000000000000000000e+00
-7.565447382681922406e-02 -2.621218013786497103e-02 -7.439766020650351308e-02 0.000000000000000000e+00
-3.854245687378425878e-01 -2.808531124442124050e-01 -9.252478853815215842e-02 0.000000000000000000e+00
-1.685502419657005646e-01 5.926961499013727597e-03 -1.217574888952470680e-01 0.000000000000000000e+00
-5.520452982127621588e-02 -1.488262519620420221e-03 -8.086477537872238663e-02 0.000000000000000000e+00
-9.003034801142906218e-02 -1.213673283845244644e-01 -5.026717755529297449e-02 0.000000000000000000e+00
-1.872495251647496861e-01 -1.241948538297776850e-01 -2.045172808824124999e-02 0.000000000000000000e+00
-2.046349472348363285e-02 9.760641281434501160e-03 -3.463031814668693364e-02 0.000000000000000000e+00
-1.306551557075237291e-01 -7.248669212603831014e-02 -6.606284751862356863e-02 0.000000000000000000e+00
-6.671053346032729259e-02 -6.989213950238948314e-02 -5.111133116134536358e-02 0.000000000000000000e+00
-6.645136670715956484e-02 -8.687386839499566804e-02 -5.002678533997628740e-02 0.000000000000000000e+00
1.101926495552641994e-01 2.884405966414664846e-01 -1.246405259430656276e-01 0.000000000000000000e+00
2.824358469465103605e-01 3.892165922126772371e-01 2.010721648028614972e-01 0.000000000000000000e+00
3.392108135063752750e-01 3.004059710935195193e-01 3.293163816952768830e-01 0.000000000000000000e+00
1.085647224515888798e-01 8.937532541823145493e-02 1.632611444857965388e-01 0.000000000000000000e+00
1.222927328199058250e-01 1.573296343002124065e-01 1.579306995271422265e-01 0.000000000000000000e+00
1.360356159086564265e-01 1.152004115249468663e-01 1.854968460835333399e-01 0.000000000000000000e+00
2.637481378202632953e-04 4.972355894133517751e-02 4.413280847807232732e-02 0.000000000000000000e+00
4.092141784740366273e-02 -2.621726348245201343e-02 3.086381499092916147e-02 0.000000000000000000e+00
-1.439524984335927016e-02 -1.818325264820241927e-02 3.824213801569931181e-02 0.000000000000000000e+00
2.194238810765769543e-02 -1.160506977336761558e-02 6.052711055514869987e-02 0.000000000000000000e+00
4.324834651998679114e-01 4.594038115686855939e-01 -7.620441360716134760e-02 0.000000000000000000e+00
7.176804312322692114e-01 7.923498718752911563e-01 5.565282387821661736e-01 0.000000000000000000e+00
7.543257212482655794e-01 7.972708361550200351e-01 4.378835472856072997e-01 0.000000000000000000e+00
7.723410984224108322e-01 8.214220372027197792e-01 2.854949982153405230e-01 0.000000000000000000e+00
9.618526065948863613e-01 9.663459054472955945e-01 6.768656141889193290e-01 0.000000000000000000e+00
9.887522677479141375e-01 9.901175096276004783e-01 8.240387493955430021e-01 0.000000000000000000e+00
9.974783167053929978e-01 9.979841526150849962e-01 9.427472303702332246e-01 0.000000000000000000e+00
9.984176730908792541e-01 9.986846122182082564e-01 9.669683893068659053e-01 0.000000000000000000e+00
-1.610993806617155855e-02 -9.105565583534369622e-03 -3.497776153479859040e-02 0.000000000000000000e+00
-1.208435365844211518e-01 -4.814891891558237269e-02 -8.416879828233647665e-02 0.000000000000000000e+00
-1.063980728605899984e-01 -7.485236942184858577e-02 -3.089293509612645039e-02 0.000000000000000000e+00
-6.580814185379590953e-02 -1.764332232527077160e-02 -4.833475212782833985e-02 0.000000000000000000e+00
-3.767283405060029011e-02 -1.026964009423014801e-02 -7.676234954339777872e-03 0.000000000000000000e+00
9.144982699317394381e-02 1.715348383472763416e-01 6.344265642502711078e-02 0.000000000000000000e+00
-5.319072395438118050e-02 3.345027375846676421e-02 3.621347446890432753e-02 0.000000000000000000e+00
2.305868846635672487e-02 5.704619008401023983e-02 -1.281540378542453951e-01 0.000000000000000000e+00
-1.144676271078770569e-02 1.380185786786680691e-02 1.909925264255896149e-02 0.000000000000000000e+00
1.027623219056177373e-01 1.250647786623135804e-01 6.567849290893301717e-02 0.000000000000000000e+00
-5.835905402036489775e-03 6.254051246570835332e-02 -6.941211852838891083e-02 0.000000000000000000e+00
-5.931875305406730803e-02 -8.515744003061809231e-02 -5.864713764917528493e-02 0.000000000000000000e+00
2.506597495290185940e-02 8.842632164992580979e-02 -5.449440942994598913e-02 0.000000000000000000e+00
4.949661670236149558e-02 -1.165305985812636891e-02 -5.130222853477439671e-02 0.000000000000000000e+00
-4.708153260208436386e-02 9.981285973406195389e-03 -5.309490115897030904e-02 0.000000000000000000e+00
5.131254914854055382e-02 -5.033856744411480122e-03 -2.808086476229254558e-02 0.000000000000000000e+00
-1.408388856487858831e-01 -9.370339101166802465e-04 -9.003596393807655751e-02 0.000000000000000000e+00
9.670710535221771487e-02 1.749308963701469155e-01 -7.959100606192115457e-02 0.000000000000000000e+00
5.014039797820635247e-02 2.036522996019052290e-02 -6.722129169756274614e-02 0.000000000000000000e+00
-6.714318693273479965e-02 -1.156314821155155492e-01 -6.751427977463642094e-02 0.000000000000000000e+00
7.693584010659892947e-03 -2.809236450864038837e-02 -4.800396161003028794e-02 0.000000000000000000e+00
5.760720379748274222e-02 1.013253491626189273e-01 -3.836904336930291315e-02 0.000000000000000000e+00
-1.319616269462535740e-01 -4.536911454102687813e-02 -9.198674227321346208e-02 0.000000000000000000e+00
1.168874135635805667e-01 7.053409925359821475e-02 -3.625928997551097765e-02 0.000000000000000000e+00
-4.325784450867597997e-02 -7.764360604979092528e-03 -6.718340053983662408e-02 0.000000000000000000e+00
1.667109585405283090e-01 2.786936498907971460e-01 -3.463086224026401538e-02 0.000000000000000000e+00
3.021357559625319489e-01 3.444282649805375796e-01 -7.978450147541771287e-02 0.000000000000000000e+00
1.690216044223352698e-01 1.826103436421120385e-01 -3.607187803094591416e-02 0.000000000000000000e+00
8.781757565983150382e-02 7.937243054168108269e-02 1.291284594169459510e-01 0.000000000000000000e+00
-7.924145249792147183e-02 2.743905277871305781e-02 -9.899950275218061257e-02 0.000000000000000000e+00
-9.551770195029973820e-02 -3.145051532734899347e-02 -6.965787134817480464e-02 0.000000000000000000e+00
1.363094511865226011e-03 6.832579939149052706e-02 -4.619827965436984485e-02 0.000000000000000000e+00
9.989298447866816755e-01 9.990944325187884889e-01 9.974846820696702254e-01 0.000000000000000000e+00
